author	Count
Crespin, Jean (1520-1572)	   1
Cressolles, Louis De	   1
Creutzer., Peter	   1
Creuzé-latouche, Jacques Antoine (1749-1800)	   1
Creuzer, Christoph Andreas Leonhard (1768-1844)	   1
Crevier, Jean-baptiste-louis (1693-1765)	   1
Crevier, Jean Baptiste Louis (1693-1765)	   2
Crijević Tuberon, Ludovik	   1
Crispo, Giovanni Battista (1550-1595)	   1
Cristiani, Girolamo Francesco (1731-NA)	   1
Crocecalle, Lionello	   1
Croce, Giulio Cesare (1550-1609)	   4
Croiset, Jean (1656-1738)	   3
Crollius, Georg Christian	   1
Crollius, Johann Lorenz	   1
Crome, Friedrich Gottlieb (1779-1850)	   1
Crome, Ludwig G (1742-1794)	   1
Cromer, Martin (1512-1589)	   1
Cromwell, John	   1
Cronenburger, Johannes Michael	   1
Crooke, Samuel	   1
Cros, François	   1
Crosnier, Jean	   1
Cross, John (1790-1850)	   1
Crossly, Aaron	   1
Crotto, Giovanni (1540-NA)	   1
Crouch, Nathaniel (1632-1752)	   2
Crousaz, Jean Pierre De	   1
Croxall, Samuel (NA-1752)	   1
Crüger, Johann	   1
Crull, Cornelius (1601-1641)	   1
Crusius, Jakob Andreas (1636-1680)	   1
Cruz, Juan De La	   1
Cruz, Ramón De La (1731-1794)	   2
Csapodi, Ludovicus	   1
Csókas, Péter Laskai	   1
Cubiaur, Pedro De	   1
Cucumus, Conrad Von (1792-1861)	   1
Cudworth, Ralph (1617-1688)	   1
Cuenca, Victoriano	   1
Cuilla, Gerrit Severins Van	   1
Cuinghien, M. De	   1
Cujas, Jacques (1520-1590)	   2
Cujas, Jacques (1522-1590)	   1
Cullen, William (1710-1790)	   1
Culpeper, Nicholas (1616-1654)	   2
Culverwel, Nathanael (NA-1651)	   1
Cumberland, Richard (1732-1811)	   2
Cuming, Fortescue (1762-1828)	   1
Cunaeus, Petrus (1586-1638)	   3
Cundisius, Gothofredus	   1
Cuno, Heinrich	   1
Cuno, Johannes	   1
Cuno, Mauritz (1712-NA)	   1
Cunradi, Johann Heinrich	   1
Cuoco, Vincenzo (1770-1823)	   1
Cureau De La Chambre, Marin (1594-1669)	   2
Curio, Caelius Secundus	   1
Curioni, Antonio	   1
Curtius, Johann Heinrich	   1
Curtius, Michael Conrad (1724-1802)	   2
Curtius, Michael Konrad	   1
Curtius Rufus, Quintus	   3
Curvo Semmedo, João	   1
Custurer, Jayme	   1
Cuvelier De Trye, Jean Guillaume Antoine	   1
Cuvelier, Jean-guillaume-antoine (1766-1824)	   1
Cuvier, Georges (1769-1832)	   3
Cyprianus, Ernst Salomon	   1
Cyprianus, Thascius Caecilius	   1
Cyprien, NA	   1
Cyrille, NA (376-444)	   1
Cyrillus, NA	   1
Dabo, Veuve D'étienne-théodore	   1
Dach, Simon (1605-1659)	   4
Dacier, Anne (1654-1720)	   1
Dadin De Hauteserre, Antoine (1602-1682)	   1
Daetrius, Brandanus (1607-1688)	   1
D'afflitto, Matteo	   1
Dagoneau, Jean	   1
Dahl, Heinrich Von	   1
Dähnert, Johann Carl (1719-1785)	   1
Daillé, Jean (1594-1670)	   2
Daire, Louis-françois	   1
Dalayrac, N (1753-1809)	   1
D'alessandria, Giuseppe	   1
Dalhusius, Johannes Hermannus	   1
Dall'armi, Andreas Michael Von	   1
Dalloz, Victor Alexis Désiré	   1
Dal Maino, Giasone (1435-1519)	   3
Dalrymple, John (1726-1810)	   1
Dambeck, J. H. M	   1
Damiâo, Le P	   1
Damin, Louis	   1
Dampierre De La Salle, NA	   1
Dampmartin, Anne-henri Cabet De	   1
Dana, Edmund P (1772-1840)	   1
D'ancora, Gaetano (1757-1816)	   1
Dancourt, Florent Carton	   1
Daneau, Lambert (1530-1595)	   3
Danesi, Paolo Massimiliano	   1
Dangerfield, Thomas	   1
Danican, Auguste	   1
Daniel De Paris, NA	   1
Daniels, Heinrich Gottfried Wilhelm	   1
Dannhauer, Johann Conrad (1603-1666)	   3
Dannhauer, Johannes Konrad	   1
Dannhauer, Johann Konrad (1603-1666)	   1
Dante Alighieri, NA (1265-1321)	   3
Dante, NA (1265-1321)	   3
Danty, N	   1
D'anvers, Alicia	   1
Danz, Johann Andreas (1654-1727)	   3
Danz, Wilhelm August Friedrich (1762-1803)	   1
Dapper, Gerhardus	   1
Dareau, F	   1
Daries, Joachim Georg	   1
Darigrand, Jean Baptiste	   1
Dariot, Claude (1533-1594)	   2
Dariste, Franc. Joseph	   1
Darjes, Joachim Georg (1714-1791)	   2
Darney, Richard	   1
Darrell, William (1651-1721)	   2
Darwin, Erasmus (1731-1802)	   2
Dassel, Christian Konrad Jacob (1768-1845)	   1
Dassel, Leonhard Von	   1
Dassovius, Theodor (1648-1721)	   2
Dass, Petter (1647-1707)	   1
Dathe, Johann August (1731-1791)	   1
Dauderstadt, Christoph (1580-1654)	   1
D'audiguier, Vital	   1
Daudin, François-marie (1774-1804)	   1
Dauncey, John (1663-NA)	   1
Davanzati, Bernardo	   1
Davenant, Charles (1656-1714)	   1
David, NA	   2
Davies, John (1569-1626)	   1
Davila, Enrico Caterino (1576-1631)	   1
Dávila, Luis	   1
Dávila, Tomás	   1
Davion, Julien	   1
Davis, John	   1
Davis, John Ford (1773-1864)	   1
Davy, Humphry (1778-1829)	   1
Day, Esther Milnes (1753-1792)	   1
Daysygner, Johann Christof (1616-1657)	   1
Day, Thomas (1748-1789)	   1
Deane, Silas (1737-1789)	   1
Debrett, John	   1
Debussi, Louis (1788-1822)	   1
Debus, Wilhelm F	   1
Decaroli, Giuseppe Antonio	   1
Dechamps, Ad	   1
Dechamps, Etienne Agard (1613-1701)	   1
Dechuyes, NA	   1
Decimator, Heinrich	   1
Decio, Filippo (1454-1535)	   1
Decius, Jodocus Ludovicus (1485-1545)	   1
Decomberousse, Alexis (1793-1862)	   1
Dedeken, Georg (1564-1628)	   1
Dedekind, Friedrich	   2
Dedelay D'agier, Pierre (1750-1827)	   1
De Dominis, Marco Antonio (1566-1624)	   1
Deetzius, Johannes	   1
Defoe, Daniel (1661-1731)	   5
De Foere, Louis	   1
De Geer, Charles (1720-1778)	   1
De Giuliani, Antonio (1755-1835)	   1
De Gregory, Gaspare Antonio	   1
Dehayes-pollet, Ponce	   1
Deisböck, Joseph	   1
Dejean, Jean-françois-aimé (1749-1824)	   1
Dejean, Pierre François Marie Auguste (1780-1845)	   1
Dekkers, Frederick (1644-1720)	   1
Delacroix, Jacques Vincent (1743-1832)	   1
Delafosse, Gabriel (1796-1878)	   1
Delamarche, NA	   1
Delambre, Jean-baptiste (1749-1822)	   2
Delandine, Antoine François (1756-1820)	   1
Delarochette, L (1731-1802)	   1
Delattre, François-pascal (1749-1834)	   1
Delavigne, Casimir (1793-1843)	   1
Delbare, François-thomas (1770-1855)	   1
Del Bue, G. C	   1
De Leva, Fernando	   1
Deleyre, Alexandre (1726-1796)	   1
Delfaud, L	   1
Delfico, Giovanni Bernardino	   1
Delille, Jacques (1738-1813)	   2
Delisle De Sales, Jean-baptiste-claud (1739-1816)	   1
Delisle De Sales, Jean-baptiste-claude (1739-1816)	   1
Delissalde, Etienne	   1
Delius, Heinrich Friedrich Von (1720-1791)	   2
Delkeskamp, Friedrich Wilhelm (1794-1872)	   1
Della Casa, Giovanni (1503-1556)	   1
Della Gatta, Marco	   1
Dellala Di Beinasco, Francesco Raimondo Valeriano	   1
Della Penna Di Billi, Francesco Orazio	   1
Della Porta, Giambattista (1535-1615)	   2
Della Porta, Giovan Battista (1535-1615)	   3
Della Valle, Pietro (1586-1652)	   2
Della Valle, Rolando	   1
Del Maino, Giasone (1435-1519)	   1
Del Monte, Guidobaldo (1545-1607)	   1
Delon, M.-n	   1
Delouyt, Ludovicus	   1
Delpino, Filippo	   1
Delrío, Martín Antonio	   1
Delrio, Martín Antonio	   1
Del Rio, Martinus Antonius (1551-1608)	   1
Delrue, Joseph	   1
De Luca, Carlo Antonio (1630-NA)	   1
Deluca, Giovanni Battista	   1
De Luc, J. A	   1
Deluc, Jacques-françois (1698-1780)	   1
Delvaux, Louis-théodore-joseph	   1
Delvincourt, Claude Etienne	   1
Delvincourt, Claude Étienne (1762-1831)	   1
Delvincourt, Cl.-e	   1
De Martino, Nicola Antonio (1701-1769)	   1
Démeunier, Jean Nicolas (1741-1814)	   1
Démeunier, Jean-nicolas (1751-1814)	   1
De Muti, Domenico	   1
De Necchi Aquila, Giuseppe	   1
Denina, Carlo (1731-1813)	   2
Denis Le Chartreux, NA (1402-1471)	   2
Denis, Louis (1725-1794)	   1
Denis, NA (1402-1471)	   3
Denman, Thomas (1733-1815)	   1
Dennis, John (1657-1734)	   1
Dennys, John (1609-NA)	   1
Denon, Vivant (1747-1825)	   1
De Nostre-dame, Michel (1503-1566)	   1
Dent, Arthur (1607-NA)	   1
Denys D'halicarnasse, NA	   1
Denyse, Nicolaus (NA-1509)	   1
Deodatus, Johannes	   1
De Pauw, Cornelius (1739-1799)	   1
Depping, G. -b	   1
Derham, William	   1
Dering, Edward (1598-1644)	   1
De Rossi, Bonaventura	   1
De Rossi, Giovanni Bernardo (1742-1831)	   1
De Rossi, Giovanni Gherardo (1754-1827)	   1
De Rubeis, Domenico (17-NA)	   1
Desaguliers, John T (1683-1744)	   1
Desault, Pierre-joseph (1738-1795)	   1
Desbarrières, G.-j	   1
Des Billons, François-joseph Terrasse (1711-1789)	   1
Desborough, John (1608-1680)	   1
Descamps, Jean Baptiste (1706-1791)	   1
Descartes, René (1596-1650)	   3
Descourtilz, Michel Etienne (1775-1836)	   1
Desericius, Josephus Innocentius	   1
Desessarts, Alexis (1687-1774)	   1
De Sevin, F.-d	   1
Desfontaines, François Georges (1733-1825)	   1
Desforges-maillard, Paul (1699-1772)	   1
Desforges, Pierre-jean-baptiste Choudard (1746-1806)	   1
Deslix, P.-j.-a	   1
Desmahis, Joseph-françois-edouard	   1
Desmarests, Roland (1594-1653)	   1
Desmarets De Saint-sorlin, Jean (1595-1676)	   1
Desmarets, Samuel (1599-1673)	   2
Desmoulins, Laurent (1513-NA)	   1
Désorgues, Théodore (1764-1808)	   1
Despautère, Jean (1460-1520)	   1
Despauterius, Johannes	   1
Despeisses, Antoine	   1
Des Périers, Bonaventure	   1
Desponts,, NA	   1
Desprats, A. S. J Theodore	   1
Desprès, Jean-baptiste-denis (1752-1832)	   1
Desroches De Parthenay, Jean-baptiste (1690-1766)	   1
Destouches, NA (1680-1754)	   1
Destouches, Néricault (1680-1754)	   2
Destravault, Joseph-xavier	   1
Detharding, Geo	   1
Detharding, Georg	   1
Detharding, Georg Christoph (1699-1784)	   1
Detnhammer, Franciscus	   1
Deumier, NA	   1
Deuren, NA	   1
Deusing, Anton	   1
Deutschmann, Johann (1625-1706)	   4
Deventer, Hendrik Van	   1
Devéria, Achille (1800-1857)	   1
Devia, Giovanni Antonio	   1
Devienne, Jean-baptiste D'agneaux	   1
De Vio, Tommaso (1469-1534)	   1
Devismes,, NA	   1
Dexter, Flavius Lucius	   1
Deyling, Salomon (1677-1755)	   1
Dézallier D'argenville, Antoine Joseph (1680-1765)	   1
Diaconi Sperandio, Pellegrino	   1
Diadochus, NA	   1
Diamante, Juan Bautista (1625-1687)	   2
Diana, Antonino (1585-1663)	   3
Dias, Filippe (1550-1601)	   1
Diaz De Lugo, Juan Bernardo (1556-NA)	   1
Díaz Tanco, Vasco (NA-1560)	   1
Dibbern, Nic	   1
Dibdin, Charles (1745-1814)	   4
Dibdin, Charles (1768-1833)	   1
Dibdin, Thomas (1771-1841)	   1
Di Blasi Gambacorta, Giovanni Evangelista	   1
Dibuadius, Christophorus	   1
Diderichsøn, Bendix	   1
Diderot, Denis (1713-1784)	   3
Diderot, NA	   1
Diego De Jesús, NA	   1
Dielhelm, Johann	   1
Dietenberger, Johann (1475-1537)	   1
Dieterich, Conrad (1575-1639)	   2
Dieterich, Johann Conrad (1612-1667)	   1
Dietl, Gregor	   1
Dietrich, Ewald Christian Victorin (1785-1832)	   1
Dietrich, Friedrich Gottlieb (1768-1850)	   1
Dietrich, Veit (1506-1549)	   3
Dieulafoy, Michel (1762-1823)	   1
Digby, George	   1
Digges, Dudley	   1
Di Giacomo, Antonino	   1
Dilherr, Johann Michael (1604-1669)	   1
Dilich, Wilhelm (1571-1650)	   1
Dimitrij, NA (1651-1709)	   1
Dimond, William (1800-1830)	   1
Dinckler, Gottlieb Wilhelm	   1
Dinelli, Vincenzo Maria (1683-NA)	   1
Dinet, François (1615-NA)	   1
Dinsley, William	   1
Dinus, NA (1303-NA)	   2
Diodóros, NA	   1
Diodorus, NA	   1
Diogène Laërce, NA	   1
Diomedes, NA	   1
Dion Chrysostomos, NA	   1
Dionisi, Giovanni J	   1
Dionisi, Giovanni Jacopo	   1
Dionysius, NA (1402-1471)	   1
Dionysius, NA (1640-1709)	   1
Dionysius, NA (1-NA)	   1
Diophante, NA (246-330)	   1
Diotallevi, Alessandro (1647-1722)	   2
Dippel, Joh. C	   1
Dirckinck-holmfeld, Const	   1
Diricus, Otto	   1
Dirrheim, Marquard	   1
Disraeli, Isaac (1766-1848)	   1
Dittersdorf, Karl Ditters Von (1739-1799)	   1
Dlouhoveský Z Dlouhévsi, Jan Ignac	   1
Doc, Jean (1560-NA)	   1
Doddridge, Philip (1702-1751)	   1
Dodd, William (1729-1777)	   1
Döderlein, Johann Christoph	   1
Dodington, George Bubb (1691-1762)	   1
Dod, John (1549-1645)	   1
Doederlein, Johann Christoph (1746-1792)	   1
Doering, Moritz Wilhelm (1798-1856)	   1
Doeveren, Wouter Van (1730-1783)	   1
Dohm, Christian Conrad Wilhelm Von (1751-1820)	   1
Dohna, Christoph Von	   1
Dohna, Peter Von	   1
Doin, Alexandre	   1
Dolaeus, Johann	   1
Dolce, Lodovico	   1
Dolder, Vincent Van (1758-1825)	   1
Dolet, Etienne (1538-1544)	   1
Domachnev, Sergiĭ Gerasimovitch	   1
Domat, Jean (1625-1696)	   1
Domeier, Esther Lucie	   1
Domenico, NA	   1
Dominikus Germanus, NA	   1
Donati, Alessandro (1584-1640)	   1
Donati, Antonio	   1
Donato, Bernardino (1470-1530)	   1
Donato, Giacinto (1661-NA)	   1
Donato, Nicolás	   1
Donatus, Aelius	   1
Donatus, Hyacinthus	   1
Doneau, François	   1
Doneau, Hugues (1527-1591)	   1
Donesmondi, Ippolito	   1
Doni, Anton Francesco (1513-1574)	   1
Donne, John (1572-1631)	   1
Donner, Marcus	   1
Donop, Wilhelm Gottlieb Levin Von	   1
Donzelli, Giuseppe	   1
Doppelmayr, Friedrich Wilhelm	   1
Dorfeuille, NA	   1
Döring, Michael (1582-1644)	   1
Doris, Charles	   2
Dorislaus, Isaacus	   1
Dormann, Frantz Joseph	   1
Dorn, Amand Christian (1709-1765)	   1
Dorn, Johann Christoph (1752-NA)	   1
Dorn Seiffen, Gerardus (1774-1858)	   1
Dorothea, S	   1
Dorotheus, NA	   2
Dorpmans, Johannes	   1
Dorsche, Johann Georg (1597-1659)	   2
Dorvigny, Louis Francois (1734-1812)	   1
Douet, Jean	   1
Doughteius, Joannes	   1
Douglas, Eleanor	   1
Douglas, John (1721-1807)	   1
Doujat, Jean	   1
Doulcet, Dionysius	   1
Douwes, Bernardus Johannes	   1
Dover, Joseph Yorke (1724-1792)	   1
Downes, NA	   1
Drachter, Johann	   1
Draco Of Stratonica, NA	   1
Draghi, Antonio (1634-1700)	   1
Dranten, Gerhardus Von	   1
Draxe, Thomas (1618-NA)	   1
Drayton, John (1766-1822)	   1
Drechsler, Wolfgang	   1
Drelincourt, Charles	   1
Dresch, Leonhard Von	   1
Dresingk, Bernhard	   1
Dresser, Matthias	   1
Dressler Von Scharfenstein, Franz Von	   1
Drexelius, Jeremias (1581-1638)	   1
Drexel, Jeremias (1581-1638)	   4
Drieberg, Friedrich Von	   1
Driedo, Johannes (1480-1535)	   1
Driver, Fr. Math	   1
Drouas De Boussey, Claude (1712-1773)	   1
Drümel, Johann H	   1
Drusius, Iohannes (1550-1616)	   1
Drusius, Joannes (1550-1616)	   2
Dryden, John (1631-1700)	   5
Dryden, John Schriftsteller	   1
Duardo, Leonardo (1566-1643)	   1
Du Bartas, Guillaume De Salluste (1544-1590)	   3
Dubbels, Pieter	   1
Du Bellay, Martin (1495-1559)	   1
Dubled, Alexandre	   1
Dubois, Jacques (1478-1555)	   1
Dubois, Léon Jean Joseph	   1
Dubos, Jean Baptiste (1670-1742)	   1
Dubouchet De Romans, Henri	   1
Du Breuil, Guillaume	   1
Dubroca, Jean-françois (1753-1831)	   2
Dubuc, Guillaume	   1
Dubuisson, Pierre Ulric	   1
Dubyen, Hermann Joseph	   1
Ducancel, C.-p (1766-1835)	   1
Du Cange, Charles (1610-1688)	   1
Duchanoy, Claudius	   1
Duché De Vancy, Joseph-françois (1668-1704)	   1
Ducher, Gaspard Joseph Amand (1744-1804)	   1
Du Chesne, François (1616-1693)	   1
Duchesne, Jean (1779-1855)	   1
Ducis, Jean-françois (1733-1816)	   1
Duclos, Charles (1704-1772)	   2
Duclos, Charles Pinot (1704-1772)	   3
Ducommun, Jean Pierre Nicolas (1688-1745)	   1
Du Coudray, Alexandre-jacques (1744-1790)	   1
Dudin, René Martin (1725-1807)	   1
Du Douet, Pierre Philippe	   1
Dufaur-montfort, NA	   1
Dufey, Pierre-joseph-spiridion (1770-1854)	   1
Dufief, N. G (1776-1834)	   1
Du Fourc, P	   1
Dufour, Felice	   1
Dufour, Philippe Sylvestre (1622-1687)	   1
Dugdale, William (1605-1686)	   1
Dugour, Antoine Jeudy (1765-1849)	   1
Du Hamel, Jean-baptiste (1624-1706)	   1
Du Jon, François (1545-1602)	   1
Dulard, Paul Alexandre (1696-1760)	   1
Du Laurens, André (1558-1609)	   1
Dulaurens, Henri-joseph (1719-1793)	   1
Dülon, Friedrich Ludwig	   1
Dumas, Alexandre Schriftsteller	   1
Du Mas, Hilaire	   1
Dumas, Louis	   1
Dumay, Pierre	   1
Dumées, Antoine François Joseph (1722-1765)	   1
Dumonchaux, Pierre-jean	   1
Du Monchaux, P.-j	   1
Dumont, Jean (1667-1727)	   1
Du Moulin, Charles (1500-1566)	   3
Du Moulin, Lewis (1606-1674)	   1
Du Moulin, Pierre (1568-1658)	   2
Du Moulin, R	   1
Dumouriez, Charles François Du Périer (1739-1823)	   2
Duncan, John (1785-NA)	   1
Duncker, Joachim	   1
Duns Scotus, Johannes	   1
Dunstar, NA (1675-1754)	   1
Dunton, John (1659-1733)	   1
Dupain-triel, Jean Louis (1722-1805)	   1
Dupaty, Emmanuel Mercier (1775-1851)	   1
Dupeuty, Charles (1798-1865)	   1
Du Peyrat, Guillaume	   1
Dupin, Charles (1784-1873)	   3
Dupin, Henri	   1
Du Pin, Louis Ellies (1657-1719)	   2
Du Pleix, Scipion	   1
Duplessy, F.s	   1
Duponcet, Jean Nicolas	   1
Dupont De Lille, B	   1
Dupont De Nemours, Pierre-samuel (1739-1817)	   1
Du Pont, René	   1
Duport, Paul (1798-1866)	   2
Du Praissac, NA	   1
Du Prat, Pardoux (1520-1570)	   1
Dupré De Lisle,, NA	   1
Dupré, Louis	   1
Dupuis-delcourt, Jules François (1802-1864)	   1
Du Puy De La Serra, Jacques	   1
Duraeus, Job	   1
Duraeus, Samuel (1718-1789)	   1
Durand, Ch	   1
Durandi, Jacopo (1739-1817)	   1
Duranthon, Antoine (1709-1772)	   1
Durantis, Guilelmus (1237-1296)	   2
đurđević, Bartholomej (1510-1566)	   1
Dürer, Albrecht (1471-1528)	   1
Dürer, Hieronymus (1641-1704)	   1
D'urfey, Thomas	   1
Durie, John	   1
Dürnbacher, Johann	   1
Du Rondel, Jacques	   1
Du Rousseaud De La Combe, Guy	   1
D'urso, Michele	   1
Dury, Andrew	   1
Du Saussay, André	   1
Dusch, Johann Jacob (1725-1787)	   1
Dusevel, Hyacinthe (1796-1881)	   1
Dussault, Jean-joseph-françois	   1
Du Tillet, Jean	   1
Du Tronchet, Estienne (1510-1585)	   1
Duttenhofer, Christian Friedrich (1742-1814)	   1
Duval, Alexandre (1767-1842)	   2
Du Val, Guillaume	   1
Duval, NA	   1
Du Val, Vincent	   1
Du Verdier, Antoine	   1
Duvernet, J	   1
Duvert, Félix-auguste (1795-1876)	   1
Du Vivier, Charles	   1
Duvivier, Franciades-fleurus	   1
Duvoisin, Jean-baptiste (1744-1813)	   1
Dwight, Timothy (1752-1817)	   1
Dyche, Thomas	   1
Dyck, Antoon Van (1599-1641)	   1
Dyck, Johann Gottfried (1750-1815)	   1
Dzondi, Karl Heinrich (1770-1835)	   2
Eadmer, NA	   1
Eagles, John (1783-1855)	   1
Earle, James (1755-1817)	   1
Ebeling, Johannes	   1
Eberhard, Johann August (1739-1809)	   2
Ebermaier, Carl Heinrich (1802-1870)	   1
Ebert, Johann Friedrich	   1
Eberus, Paulus	   1
Echard, Laurence (1670-1730)	   1
Echman, Carl (1686-1749)	   1
Eckard, Dietrich Gotthard (1696-1760)	   1
Eckardt, Friedrich Von (1759-1806)	   1
Eckartshausen, Karl Von	   1
Eckermann, August	   1
Eckhard, Tobias (1662-1737)	   3
Eckhart, Jo. Georg	   1
Eckhart, Johann Georg Von (1664-1730)	   1
Eckher, Ferdinand Balthasar	   1
Eck, Johannes (1484-1543)	   1
Eck, Johannes (1486-1543)	   2
Eck, Johannes (NA-1543)	   1
Eck, Johann Von	   1
Ecklein, Daniel	   1
Edelmann, Georg	   1
Eder, Francis Xavier (1727-1773)	   1
Edgeworth, Maria (1768-1849)	   1
Edlweckh, Johann	   1
Edmonds, John	   1
Edward, NA (1537-1553)	   1
Edwards, Bryan (1743-1800)	   1
Edwards, George (1694-1773)	   1
Edwards, James (1757-1816)	   1
Edwards, Jonathan (1703-1758)	   2
Efrem, NA	   1
Egan, Pierce (1772-1849)	   2
Egasse Du Boulay, Michel	   1
Egerton, Stephen (1555-1621)	   1
Eggers, Christian Ulrich Detlev Von (1758-1813)	   2
Eggers, Heinrich Friedrich	   1
Eglisham, George	   1
Egnatius., Johannes Baptista	   1
Ehrenfels, Johann M. Von	   1
Ehrmann, F. L	   1
Ehrmann, Theophil Friedrich (1762-1811)	   1
Eichholz, F. W	   1
Eichhorn, Johann	   1
Eichhorn, Johann Gottfried (1752-1827)	   1
Eichhorn, Johann Joachim	   1
Eichmann, Johann Bernhard Christoph (1748-1817)	   1
Eichstaedt, Heinrich Carl Abraham (1772-1848)	   1
Eichstaedt, Lorenz (1596-1660)	   1
Einert, Christian Gottlob (1747-1823)	   1
Einhorn, Paul	   1
Eisenbach, Johann Friedrich (1728-1801)	   1
Eisengrein, Martin (1535-1578)	   1
Eisenkeck, Emmeram	   1
Eisfeld, Fridericus-augustus	   1
Eisler, Tobias (1683-1753)	   1
Ekaterina, NA (1729-1796)	   1
Ekelund, Carl Ewert	   1
Ekerman, Petrus (1697-1783)	   1
Ekkard, Friedrich (1744-1819)	   1
Ekmanson, Johan Samuel (1760-NA)	   1
El Castellano, NA	   1
Elend, Johann Balthasar (1739-NA)	   1
Élien Le Sophiste, NA (170-235)	   1
Elisabeth Juliane, NA (1634-1704)	   1
Eliyahu Ben Shelomoh Zalman, NA	   1
Elli, Angelo (1557-1617)	   1
Ellis, Philip (1652-1726)	   1
Ellis, Tobias	   1
Elsner, Jakob (1692-1750)	   1
Elton, Edward (1624-NA)	   1
Elvers, Christian Friedrich (1797-1858)	   1
Elvert, Emmanuel Gottlieb (1759-NA)	   1
Emili, Paolo (1529-NA)	   2
Emmanuel Philibert, NA (1528-1580)	   1
Emmen, Gallus	   1
Emmius, Ubbo (1547-1625)	   2
Emmons, Nathanael (1745-1840)	   1
Emmrich, Johann Adam (1734-1796)	   1
Emory, John (1789-1835)	   1
Emser, Hieronymus (1478-1527)	   1
Ender, Franz Anton (1774-1841)	   1
Endler, Johann Georg	   1
Enfield, William	   1
Engelbrecht, Jakob	   1
Engelbrecht, Johann Wilhelm	   2
Engelbronner, E.c. D' (1779-1832)	   1
Engelen Van Strijen, Carel Benjamin Van	   1
Engelhardt, Karl August	   1
Engel János Keresztély, NA	   1
Engel, Johann Jacob (1741-1802)	   1
Engel, Johann Jakob (1741-1802)	   4
Engel, Lüder Hermann Hans Von (1744-1803)	   1
Engel, Ludwig (1634-1674)	   1
Engelmann, Johann Friedrich (1705-NA)	   1
Engel, Moritz Erdmann (1767-1836)	   1
Engel, Samuel	   1
Engelschall, Carl Gottfried (1675-1738)	   1
Engerd, Johann (NA-1587)	   1
Englender, NA	   1
Engrand, Henri	   1
Engstler, Joseph Matthias	   1
